#melhor.pose.x;melhor.pose.y;melhor.pose.z;melhor.ypr.x;melhor.ypr.y;melhor.ypr.z;pior.pose.x;pior.pose.y;pior.pose.z;pior.ypr.x;pior.ypr.y;pior.ypr.z;media.pose.x;media.pose.y;media.pose.z;media.ypr.x;media.ypr.y;media.ypr.z;
-5.26456;35.1313;-4.72336;-0.0144237;0.0651248;-0.285824;-1.87083;24.9885;-59.4226;-0.149485;0.23016;-0.337306;-5.62021;35.5289;-10.9705;-0.144773;0.0420493;-0.230581;
-2.17944;34.4247;-4.81065;0.00165453;0.0572709;-0.295379;0.96347;23.9093;-60.2104;-0.152035;0.226816;-0.338055;-2.65749;34.7415;-10.9592;-0.147527;0.0397022;-0.230599;
0.639231;32.9063;-4.49279;-0.0034956;0.0520826;-0.321107;3.85904;22.999;-61.0255;-0.14352;0.251159;-0.322437;0.337033;34.1242;-10.6699;-0.151001;0.0379354;-0.231319;
3.49106;31.8289;-4.73327;0.0181318;0.0602891;-0.331558;6.72596;22.3116;-61.793;-0.147563;0.243229;-0.301816;3.29626;33.5706;-10.5332;-0.153821;0.0365088;-0.229728;
6.4828;30.8098;-4.87038;0.0147148;0.0509294;-0.329117;9.67155;21.3244;-62.5549;-0.146906;0.246635;-0.300578;6.31144;32.9126;-10.7986;-0.152487;0.0369516;-0.230112;
9.74911;30.4345;-5.44204;-0.0091268;0.0637803;-0.304453;12.6275;20.4377;-63.4087;-0.152664;0.245756;-0.308147;9.30377;32.3278;-10.685;-0.150765;0.0332416;-0.229073;
12.5303;29.2194;-5.55164;-0.0124548;0.0587626;-0.415728;15.2025;19.233;-64.2204;-0.149954;0.272362;-0.406261;12.239;31.5894;-10.3876;-0.153556;0.032333;-0.335816;
15.1584;27.7322;-5.73958;-0.0110717;0.0603335;-0.525592;18.0195;17.9854;-64.9479;-0.166619;0.252785;-0.523685;15.0598;30.3518;-10.383;-0.152172;0.0317964;-0.449756;
17.7486;25.6922;-5.36537;-0.0311881;0.0230826;-0.718275;20.5405;15.9269;-64.8787;-0.145116;0.228392;-0.694073;17.6715;28.5074;-10.466;-0.148959;0.0301433;-0.61517;
19.8158;23.2335;-5.39126;-0.0459475;0.0280409;-0.857045;22.5497;13.7062;-65.5182;-0.151765;0.227355;-0.856358;19.9382;26.3694;-10.4033;-0.144543;0.0314518;-0.765856;
23.0144;23.551;-5.01138;-0.0421696;0.0587854;-0.921242;19.6941;18.4714;9.38559;-0.211948;-0.0829539;-1.04473;21.8984;24.067;-10.4969;-0.143345;0.0313478;-0.915688;
24.5698;20.7366;-5.44181;-0.0473328;0.0568984;-1.05066;22.1628;29.8859;-13.2448;-0.206356;0.137084;-0.979114;23.4061;21.1701;-10.7562;-0.141029;0.0286672;-1.06786;
25.6118;17.9145;-5.55095;-0.0407835;0.0624822;-1.21525;23.3189;27.1442;-13.704;-0.197786;0.140956;-1.15316;24.4505;18.2326;-10.6127;-0.141011;0.0280098;-1.23406;
25.8461;14.2472;-4.00913;-0.0742568;0.0176883;-1.40843;24.7782;24.1022;-14.0704;-0.218925;0.151326;-1.27447;25.0304;14.9908;-10.2192;-0.14378;0.0263771;-1.37234;
25.962;11.0819;-4.2209;-0.0829974;0.0148857;-1.56683;24.733;21.2978;-13.3533;-0.1966;0.0681123;-1.45202;25.2382;11.8567;-10.298;-0.142373;0.0252944;-1.52218;
25.5473;8.1193;-4.2903;-0.0875087;0.00995316;-1.71328;24.5366;18.241;-13.5888;-0.203247;0.0785555;-1.62192;24.897;8.65992;-10.3937;-0.144737;0.0235035;-1.67138;
25.0526;5.09533;-4.42222;-0.116134;0.0208276;-1.87174;21.7329;13.6564;-12.322;-0.159436;0.0856466;-1.79509;24.1269;5.57586;-10.3917;-0.141244;0.0247084;-1.8382;
23.8794;2.30456;-4.52788;-0.110303;0.0249681;-1.99402;20.6457;10.7645;-12.6154;-0.149227;0.0891539;-1.92954;22.9867;2.75719;-9.93147;-0.138806;0.0215106;-1.97313;
22.5207;-0.42421;-3.71393;-0.0871543;-0.00958732;-2.15423;18.7184;7.1518;-12.2433;-0.150986;0.0515943;-2.12513;21.347;0.0714293;-10.255;-0.134427;0.0238111;-2.1399;
20.4628;-2.77052;-3.69454;-0.0997931;-0.00199053;-2.30674;16.7715;4.78036;-12.4687;-0.155509;0.0590138;-2.26048;19.4845;-2.16706;-10.0405;-0.127716;0.0234549;-2.28974;
18.4622;-4.66334;-3.61405;-0.0804849;0.00819177;-2.43068;14.5161;2.75566;-12.6307;-0.157139;0.0539059;-2.39985;17.0802;-4.16925;-9.62907;-0.1261;0.0219723;-2.42522;
15.8141;-6.50694;-3.45294;-0.0781826;-0.00464769;-2.59767;11.738;1.01793;-12.6264;-0.151628;0.0620941;-2.58307;14.3052;-5.96499;-9.95388;-0.12884;0.0214286;-2.59208;
12.7639;-7.73837;-3.46585;-0.0806849;-0.00230006;-2.75367;8.77699;-0.261791;-12.7577;-0.1388;0.055144;-2.7408;11.4957;-7.2779;-10.2596;-0.127024;0.0208193;-2.74233;
9.76712;-8.54164;-3.37273;-0.0799925;-0.00269652;-2.89493;5.67352;-1.04347;-12.9125;-0.143964;0.0558353;-2.90152;8.54535;-7.95679;-10.1314;-0.124452;0.0213481;-2.89222;
7.36419;-9.69655;-3.68101;-0.134583;0.00835384;-2.98272;2.59689;-1.49708;-13.09;-0.13436;0.0472801;-3.03242;5.56993;-8.30406;-9.88261;-0.123884;0.0207115;-3.02499;
4.15907;-9.10924;-4.36583;-0.0248583;0.0335399;-3.05212;-0.589035;-1.48257;-13.3294;-0.134806;0.052963;-3.12212;2.45931;-8.40444;-9.39636;-0.125223;0.0172163;-3.10722;
0.944345;-9.54835;-4.50965;-0.022879;0.0452844;-3.0442;-3.57018;-1.66454;-13.2657;-0.13147;0.0406567;-3.10507;-0.611566;-8.54174;-9.13994;-0.125481;0.0177617;-3.10572;
-2.09907;-9.8542;-4.81513;-0.0168276;0.0571648;-3.04543;-6.59346;-1.79976;-13.375;-0.13538;0.0700196;-3.11004;-3.70298;-8.73638;-9.17823;-0.122395;0.0160192;-3.10556;
-5.27522;-9.99331;-4.89194;-0.0221802;0.0505891;-3.05723;-17.2618;-11.8886;-12.3849;-0.266107;0.0830525;-3.28709;-6.7843;-8.83307;-8.48513;-0.119355;0.0133982;-3.10499;
-8.2654;-9.8922;-4.73754;-0.0205838;0.016918;3.13537;-20.3913;-11.1195;-12.5828;-0.276899;0.0773647;2.89893;-9.77918;-8.71535;-8.07456;-0.115847;0.010073;3.10738;
-11.7164;-9.18531;-4.01157;-0.084938;0.0562256;3.04375;-23.1328;-10.0609;-12.7296;-0.26438;0.0770473;2.77866;-12.784;-8.29482;-7.82624;-0.113856;0.0104239;2.99802;
-14.469;-9.00809;-4.85811;-0.0236896;0.0061884;2.95055;-25.8796;-8.57037;-12.9571;-0.257741;0.092153;2.67852;-15.8724;-7.58634;-7.81281;-0.117121;0.00837959;2.89641;
-17.5208;-8.39201;-4.84535;-0.0316472;0.0050993;2.93299;-28.7497;-7.11928;-13.2512;-0.264437;0.0826409;2.67128;-18.8399;-6.77238;-7.38664;-0.119675;0.00532674;2.89109;
-20.4657;-7.69604;-4.81844;-0.0350571;0.00558296;2.92886;-31.3748;-5.67829;-13.5195;-0.263467;0.10153;2.67662;-21.7606;-6.03361;-7.56527;-0.124269;0.00588286;2.89376;
-23.4363;-6.31679;-5.37518;0.0192838;0.0328793;2.92366;-24.2647;-3.51676;-25.9715;-0.00145843;0.124514;2.79335;-24.6694;-5.26068;-7.27663;-0.121509;0.00543124;2.89429;
-26.5315;-5.63898;-5.39408;0.0236598;0.0146342;2.93325;-30.3906;-2.57842;-18.4897;-0.308997;0.062428;2.82303;-27.6802;-4.50515;-6.89146;-0.120601;0.00259953;2.89242;
-29.3142;-5.03324;-5.49142;0.0281671;0.0267758;2.94384;-32.6009;-3.07155;-21.5827;-0.24024;0.105733;2.82629;-30.6171;-3.75398;-6.83934;-0.125184;0.00233561;2.89625;
-32.5132;-4.28906;-5.55547;0.0106635;0.0250056;2.93192;-35.5202;-2.18477;-21.597;-0.276806;0.0897652;2.8284;-33.6577;-3.13863;-6.80714;-0.124747;0.00120645;2.89671;
-35.6201;-3.66086;-5.59622;0.00235411;0.0294258;2.93689;-34.4185;-2.29523;-24.872;0.0324716;0.0636406;2.89775;-36.6618;-2.35651;-6.63003;-0.122749;0.0010876;2.89559;
-38.6409;-3.07048;-5.72945;0.00102284;0.0308427;2.93873;-37.5311;-1.4274;-25.0578;0.031094;0.0601566;2.88864;-39.589;-1.53638;-6.46981;-0.127464;-0.002306;2.89661;
-41.7948;-1.20094;-4.12334;-0.127462;0.0166324;2.88876;-40.34;-0.677413;-25.1585;0.0242662;0.0742106;2.89214;-42.5409;-0.989316;-6.53214;-0.132263;-0.00348405;2.90007;
-44.3958;-0.147881;-3.96939;-0.110766;0.00515331;2.89905;-43.2381;-0.00275469;-25.3663;0.0165192;0.065287;2.90153;-45.545;-0.244124;-6.21598;-0.131249;-0.00272124;2.89919;
-47.4433;0.13713;-4.2499;-0.0897647;0.0287282;2.89827;-53.919;0.488188;7.22777;-0.17598;-0.110319;2.84576;-48.5075;0.674088;-5.90758;-0.126518;-0.00488507;2.89568;
-50.4057;0.885345;-4.36793;-0.0977115;0.0232455;2.9023;-56.9479;1.37298;7.52858;-0.17118;-0.101577;2.84904;-51.5224;1.25544;-5.96364;-0.124226;-0.00381782;2.89808;
-53.6156;2.06066;-4.13581;-0.0961883;0.00768797;2.90036;-59.9612;2.08185;7.81617;-0.171125;-0.104143;2.85442;-54.5347;2.16817;-6.20643;-0.123298;-0.00377558;2.89334;
-57.5427;2.70235;-5.02103;-0.210967;-0.0184244;2.92146;-62.9907;2.89584;8.06902;-0.166872;-0.0969097;2.85031;-57.5507;2.93519;-6.3599;-0.125772;-0.00352442;2.89179;
-59.8537;3.90775;-4.1006;-0.105076;0.029553;2.86592;-65.9097;3.74593;8.42271;-0.162962;-0.107179;2.84241;-60.5245;3.61897;-6.25404;-0.127856;-0.00290441;2.89236;
-62.82;4.70298;-4.19463;-0.100548;0.0330132;2.87141;-68.8132;4.65771;8.73723;-0.161639;-0.0965625;2.84727;-63.5528;4.28002;-6.35817;-0.131654;-0.00222187;2.89366;
-65.6065;5.14212;-4.34151;-0.0791514;0.00601766;2.89725;-71.7502;5.46943;9.05351;-0.160544;-0.086076;2.85122;-66.5163;4.93398;-6.68096;-0.130734;-0.00182744;2.89562;
-68.8229;6.42764;-5.16767;-0.00905159;-0.0249638;2.9242;-67.9863;1.22877;-60.6798;-0.250683;0.0960353;2.93925;-69.589;5.6429;-6.75383;-0.13729;-0.00198569;2.8964;
-71.8619;7.11011;-5.12082;-0.0120359;-0.0307927;2.92207;-70.9836;1.83853;-61.0441;-0.247093;0.100204;2.93275;-72.5878;6.38879;-7.02166;-0.13871;-0.000628503;2.89703;
-74.7903;7.72651;-4.95833;0.00252608;-0.0146245;2.91964;-74.0284;2.29583;-61.2962;-0.257143;0.0961313;2.93824;-75.5462;7.13647;-6.82393;-0.138426;0.00167516;2.89781;
-77.3082;9.22267;-3.12854;-0.158581;-0.019009;2.86294;-77.0455;2.99398;-61.7697;-0.257704;0.102386;2.93407;-78.5114;7.96847;-6.85923;-0.143057;8.78458e-05;2.89715;
-80.2549;10.085;-3.0237;-0.137815;-0.0264696;2.86151;-80.0854;3.53599;-62.0762;-0.26065;0.10318;2.94282;-81.5332;8.60826;-7.12959;-0.143556;0.000847861;2.90461;
-83.2253;10.6745;-3.04324;-0.147038;-0.0150775;2.95203;-83.1111;3.99871;-62.3863;-0.268677;0.107271;3.03355;-84.6002;8.92135;-7.71168;-0.145855;0.00385429;3.00503;
-86.3531;10.9568;-2.98757;-0.118087;-0.0239164;3.07582;-86.231;3.6069;-62.6474;-0.238138;0.100975;3.18857;-87.6698;8.80254;-7.29211;-0.142963;0.00209561;3.14331;
-89.5073;10.6023;-3.18571;0.116095;0.00119617;-3.0478;-89.299;2.98823;-62.9529;-0.244806;0.104237;-2.94635;-90.7135;8.41817;-7.30341;-0.139846;-0.000123481;-2.99193;
-92.6436;10.1138;-2.77433;0.11574;-0.0197546;-2.89335;-92.2842;2.21544;-63.4968;-0.264123;0.114886;-2.76955;-93.6561;7.55406;-6.70923;-0.1374;0.000537483;-2.82816;
-95.5299;8.69461;-2.81156;0.111432;-0.00421899;-2.72492;-94.9493;0.78205;-63.763;-0.257394;0.113181;-2.61883;-96.4585;6.02598;-6.66138;-0.140222;-0.000453527;-2.6758;
-98.3069;7.38954;-2.49141;0.101398;-0.0362538;-2.60612;-97.4782;-1.17313;-64.0945;-0.253689;0.107842;-2.48076;-98.9856;3.98327;-6.87692;-0.147876;-0.000409898;-2.52302;
-100.734;5.45407;-2.45586;0.0934908;-0.0374488;-2.45348;-99.5858;-3.38268;-64.4334;-0.244248;0.115913;-2.34161;-101.166;1.79102;-7.02792;-0.149944;-0.00021189;-2.37384;
-102.451;2.86945;-2.75641;0.112014;-0.00254719;-2.29245;-101.346;-5.7818;-64.8767;-0.241845;0.123562;-2.20152;-103.104;-0.473532;-6.6614;-0.153293;-0.00136464;-2.23913;
-104.523;0.530914;-2.27818;0.085282;-0.0566568;-2.13633;-102.974;-8.15684;-65.0513;-0.277892;0.0822034;-2.05865;-104.607;-3.06063;-6.5237;-0.152244;-0.00318543;-2.07421;
-105.635;-2.36601;-2.21583;0.0862094;-0.055298;-1.98601;-102.935;-10.0636;-65.5751;-0.243351;0.132009;-1.86526;-105.747;-6.12205;-6.29633;-0.157982;-0.00396118;-1.92301;
-107.997;-5.53315;-4.6433;-0.206078;0.00185935;-1.83135;-103.374;-13.1344;-66.1553;-0.247061;0.13003;-1.72157;-106.417;-8.93888;-6.28528;-0.155721;-0.00602727;-1.77441;
-108.479;-8.39124;-4.79337;-0.183242;0.0287898;-1.67557;-106.569;-21.6855;-8.13484;-0.253716;-0.0197376;-1.56891;-106.621;-12.004;-6.52511;-0.156073;-0.00481747;-1.62543;
-108.271;-11.5249;-4.88079;-0.193422;0.024945;-1.50438;-105.645;-24.4695;-6.53595;-0.212353;-0.0395124;-1.42436;-106.344;-15.0002;-6.37664;-0.152311;-0.00543461;-1.46087;
-107.801;-14.4784;-5.17024;-0.197514;0.0333515;-1.3834;-104.672;-27.4728;-6.56196;-0.207012;-0.0396483;-1.28388;-105.648;-18.0709;-6.6852;-0.153592;-0.00499501;-1.32707;
-106.975;-17.2884;-4.99067;-0.203362;0.018115;-1.20729;-100.934;-24.4026;10.6876;-0.171037;-0.0600132;-1.1075;-104.311;-21.0489;-6.88106;-0.155111;-0.00507284;-1.15921;
-105.509;-20.4034;-4.67123;-0.213224;0.0115546;-1.05165;-98.9853;-26.4889;11.896;-0.161005;-0.13597;-0.940156;-102.734;-23.3866;-6.38317;-0.153461;-0.00774061;-1.0101;
-103.682;-22.82;-4.81162;-0.21385;0.00996648;-0.906447;-97.0373;-29.2612;10.9693;-0.167298;-0.0709621;-0.806326;-100.814;-25.772;-6.5059;-0.152692;-0.00949362;-0.861869;
-101.343;-24.9622;-4.85206;-0.211156;0.0150337;-0.754487;-94.5823;-31.207;11.1629;-0.161719;-0.0712325;-0.658197;-98.5669;-27.585;-6.5278;-0.147105;-0.00937969;-0.712818;
-98.5461;-27.424;-4.11439;0.100228;0.0379867;-0.648157;-91.6738;-32.1591;12.8296;-0.180894;-0.135298;-0.494504;-96.2211;-28.9453;-6.36397;-0.143312;-0.0107201;-0.569434;
-95.822;-28.8319;-4.23172;0.0993641;0.0364087;-0.50547;-88.7228;-33.2579;13.1363;-0.185424;-0.131161;-0.337896;-93.4551;-30.2275;-6.43683;-0.143038;-0.00788759;-0.417757;
-93.0802;-29.3384;-3.16614;-0.0488962;-0.0366826;-0.27406;-85.7027;-33.7548;13.5153;-0.1682;-0.13394;-0.180018;-90.4605;-30.9772;-6.06746;-0.139983;-0.0087643;-0.269511;
-89.9783;-29.872;-3.27326;-0.0543145;-0.026405;-0.128895;-82.7428;-34.0288;13.4852;-0.184859;-0.125442;-0.0455117;-87.4369;-31.4635;-6.3128;-0.140549;-0.00685869;-0.118538;
-86.8733;-29.9306;-3.17164;-0.0525108;-0.0361318;0.0168203;-79.7034;-33.7597;13.7543;-0.189207;-0.140509;0.0976472;-84.4143;-31.3119;-6.24322;-0.143832;-0.00835527;0.0305003;
-83.5021;-30.252;-5.19026;0.115931;0.0466548;0.13039;-76.6566;-32.9471;13.9827;-0.18725;-0.121028;0.272306;-81.3798;-30.7118;-6.11315;-0.143225;-0.0092951;0.196124;
-80.499;-29.4098;-5.35202;0.119771;0.046158;0.269779;-73.5543;-31.3072;14.9844;-0.163253;-0.145445;0.41498;-78.4353;-29.6702;-6.1926;-0.144466;-0.00769805;0.348746;
-78.7596;-27.143;-3.13863;-0.120395;-0.00789562;0.446415;-70.9463;-29.7133;15.3382;-0.175723;-0.155123;0.554871;-75.6313;-28.3306;-6.17938;-0.143597;-0.00879451;0.483241;
-75.2203;-26.5827;-6.14128;0.108324;0.0313073;0.582075;-68.4633;-27.7834;15.6621;-0.128722;-0.131831;0.712926;-73.2093;-26.3765;-6.17504;-0.140986;-0.00918768;0.648469;
-72.8107;-24.6042;-6.35276;0.108675;0.0357223;0.690408;-66.1781;-25.4768;16.1654;-0.118747;-0.145186;0.811338;-70.9853;-24.229;-5.88036;-0.14278;-0.00989382;0.748176;
-70.3504;-22.7899;-6.48341;0.118292;0.0207906;0.683097;-63.9869;-23.3042;16.5943;-0.111502;-0.153592;0.808806;-68.7164;-22.123;-5.33369;-0.137856;-0.0131222;0.745298;
-68.0533;-20.6888;-6.75659;0.124735;0.0413614;0.678992;-61.9321;-20.8785;16.6935;-0.118075;-0.134075;0.813333;-66.3802;-20.1229;-5.76554;-0.141788;-0.0114983;0.749265;
-65.5536;-18.8329;-6.78027;0.117068;0.0208892;0.684769;-59.6591;-18.4794;16.9431;-0.136554;-0.115597;0.827539;-64.1232;-18.0477;-5.99649;-0.142231;-0.011461;0.747423;
-63.2204;-16.7815;-6.90208;0.121229;0.0216132;0.68754;-57.5603;-16.2216;17.1958;-0.14741;-0.118364;0.829078;-61.8789;-15.9278;-6.2178;-0.140153;-0.0122441;0.74793;
-60.9014;-14.562;-6.85585;0.126218;0.0316528;0.662226;-55.4681;-13.7005;17.6199;-0.158205;-0.140508;0.831103;-59.6359;-13.7683;-6.22759;-0.144305;-0.0116076;0.748905;
-58.4529;-12.6863;-7.20283;0.127011;0.0245399;0.65223;-53.2745;-11.5899;17.9279;-0.159568;-0.146167;0.829078;-57.4301;-11.6625;-6.6201;-0.145757;-0.00813807;0.748853;
-55.9494;-10.8285;-7.36163;0.129499;0.0214363;0.654659;-52.5827;-9.3111;17.225;-0.161933;-0.109341;0.851592;-55.1292;-9.67072;-6.85445;-0.151456;-0.00828941;0.746193;
-53.6603;-8.90808;-7.45122;0.136473;0.0248102;0.651382;-50.5044;-7.00748;17.5036;-0.172679;-0.114624;0.855071;-52.8375;-7.62626;-7.51058;-0.15568;-0.00623322;0.751346;
-51.1331;-6.91001;-7.79926;0.145817;0.0241992;0.665032;-50.5478;-1.66479;17.2576;-0.126649;-0.198055;0.629096;-50.4479;-5.609;-7.64171;-0.158021;-0.00656954;0.752089;
-48.7741;-4.96003;-7.89973;0.145041;0.0236222;0.680457;-48.0196;0.65548;17.8881;-0.148273;-0.203336;0.655643;-48.1866;-3.39385;-7.53543;-0.15634;-0.00694975;0.754517;
-46.346;-3.03993;-7.93308;0.130044;0.0264326;0.659162;-45.5272;2.48102;18.5119;-0.148478;-0.213167;0.645229;-45.9435;-1.26729;-7.13695;-0.1594;-0.00998386;0.751139;
-44.09;-1.07139;-8.18501;0.145202;0.0240604;0.682879;-43.1404;4.27932;19.1318;-0.149588;-0.204574;0.650965;-43.7365;0.775609;-7.55389;-0.160406;-0.00927667;0.750164;
-41.7135;0.820932;-8.45367;0.14569;0.030242;0.678489;-40.4846;6.10888;19.6191;-0.148484;-0.197349;0.651337;-41.4898;2.88933;-7.2468;-0.159632;-0.00891481;0.750834;
-38.5962;4.48358;-8.45009;-0.364638;-0.033555;0.819295;-38.2448;8.10751;20.2206;-0.14656;-0.194107;0.661458;-39.1833;5.02247;-7.42944;-0.158897;-0.00659659;0.750886;
-36.4051;6.45536;-8.57857;-0.334262;-0.0338341;0.812387;-35.7527;3.19142;7.15759;-0.0898664;-0.117282;0.656591;-36.8587;7.10092;-7.46864;-0.160009;-0.00707721;0.751302;
-34.2588;8.62661;-8.72079;-0.357248;-0.0297755;0.816827;-33.325;11.9323;9.79717;-0.0821935;-0.114763;0.636684;-34.6095;9.32834;-7.86471;-0.164004;-0.00412164;0.754608;
-32.9492;9.21918;-8.82734;-0.287274;-0.043198;0.800494;-30.7666;13.6766;10.1396;-0.0867071;-0.122248;0.62258;-32.3286;11.4085;-7.89489;-0.161652;-0.002988;0.753248;
-30.8701;11.4576;-9.02029;-0.306573;-0.0408441;0.808805;-28.2023;15.481;10.4772;-0.0815975;-0.120196;0.619879;-30.1258;13.64;-8.35598;-0.160365;-0.00137021;0.755039;
-28.6772;13.7337;-9.0643;-0.310513;-0.0456504;0.810668;-25.6552;17.3155;10.7333;-0.0868192;-0.114863;0.619124;-27.8839;15.7977;-8.37773;-0.161345;-0.000418728;0.759034;
-25.8426;17.5407;-9.11565;-0.376332;-0.0115943;0.801716;-23.0092;19.0044;11.0039;-0.0911524;-0.115174;0.619728;-25.6984;18.0259;-8.4612;-0.155218;-0.00110704;0.759063;
-23.7022;19.7648;-9.18782;-0.378783;-0.0150341;0.805354;-21.2791;21.4191;11.048;-0.0763886;-0.125577;0.663775;-23.4248;20.0483;-8.58284;-0.158652;-0.00212121;0.758607;
-21.5072;19.1925;-10.9761;-0.247217;-0.0212577;0.673186;-20.3308;23.8386;7.71386;-0.0666576;-0.016241;0.615106;-20.9166;21.8004;-8.58581;-0.161363;-0.00440692;0.661241;
-18.6025;23.4017;-9.24555;-0.389913;-0.033447;0.586372;-20.6378;26.741;8.86252;-0.16747;-0.166698;0.57171;-18.3248;23.4614;-8.90591;-0.162345;-0.00386504;0.555391;
-15.7017;24.7815;-9.36303;-0.382488;-0.005976;0.496036;-14.8034;26.9629;7.49044;-0.0835937;-0.020137;0.426966;-15.5539;24.8098;-9.37143;-0.161335;-0.00296051;0.454897;
-12.9084;25.9603;-9.43974;-0.385323;0.00134809;0.401907;-6.44063;22.7259;1.56309;-0.0967355;-0.0410691;0.282603;-12.707;25.8483;-9.62732;-0.156747;-0.0025571;0.353138;
-10.1762;27.0065;-9.08884;-0.376905;-0.0281027;0.291668;-3.45262;23.2469;1.30411;-0.0918137;-0.0246522;0.17093;-9.6699;26.6993;-9.57371;-0.156478;-0.00253387;0.254217;
-7.49079;25.1307;-10.9339;-0.233554;-0.0473327;0.193858;-0.308136;23.5211;1.28448;-0.0969607;-0.0182299;0.0699367;-6.61588;27.1829;-10.0683;-0.162018;-0.00157618;0.154512;
-3.72241;26.5704;-11.2685;0.0611604;-0.0102066;-0.0169807;2.82295;23.4125;1.18322;-0.0917666;-0.00809174;-0.0253302;-3.52383;27.2182;-10.0431;-0.154516;-0.00134745;0.0525753;
-1.25851;25.2275;-10.7822;-0.227971;-0.0615158;-0.0158446;5.81753;22.8804;1.18281;-0.088779;-0.0075043;-0.136142;-0.454265;26.9304;-10.4952;-0.159948;-0.00209684;-0.048054;
1.8036;24.9818;-10.7579;-0.221793;-0.0674532;-0.108927;8.71117;22.3682;0.662518;-0.0872704;-0.0210583;-0.234991;2.5853;26.3188;-11.1457;-0.160352;-0.000469929;-0.151031;
5.74069;23.6871;-11.9055;0.0615556;0.0114065;-0.336631;11.5839;21.2386;0.656225;-0.0983958;-0.0216262;-0.350944;5.58246;25.5143;-11.3894;-0.16125;-0.00147451;-0.262112;
8.05091;22.8323;-11.3936;-0.253176;-0.0489519;-0.313304;1.38957;39.8213;-8.86098;-0.121691;0.057568;-0.112517;8.35449;24.5591;-11.5888;-0.159497;-0.00273981;-0.351166;
10.8837;21.5069;-11.3042;-0.256339;-0.0407777;-0.416129;4.48419;39.22;-9.11232;-0.1229;0.0560018;-0.226252;11.1272;23.3904;-11.8793;-0.164258;-0.0012078;-0.45815;
13.7794;20.7997;-12.0143;0.0476376;-0.00604654;-0.597519;7.46727;38.3215;-9.39837;-0.123046;0.047822;-0.314443;13.8507;21.7158;-12.1011;-0.161578;-0.000981739;-0.551696;
16.122;19.121;-11.986;0.0738892;-0.012377;-0.681162;9.94873;36.6638;-9.6347;-0.12542;0.0406316;-0.424429;16.3496;19.5533;-12.4492;-0.164443;-0.00113522;-0.66639;
18.3779;17.0423;-11.9681;0.0682116;-0.0187189;-0.781539;12.6517;35.1406;-9.90015;-0.127014;0.0464168;-0.517514;18.6329;17.3408;-12.5709;-0.162723;-0.000257232;-0.766289;
20.4743;14.5348;-11.9573;0.066118;-0.0182797;-0.869392;15.4355;33.5648;-10.1861;-0.147813;0.0558226;-0.622001;20.7525;14.5058;-13.2071;-0.163931;0.00185673;-0.873214;
22.3025;11.9678;-11.9598;0.0624997;-0.0233393;-0.959995;17.7718;31.4699;-10.4331;-0.154749;0.0550011;-0.733456;22.4316;11.8969;-13.4855;-0.160876;0.000752229;-0.97541;
23.9263;9.2649;-11.9218;0.0603123;-0.0220754;-1.07004;19.8573;29.1606;-10.6813;-0.149357;0.063992;-0.839554;23.8971;9.3492;-13.1667;-0.162877;-0.000180452;-1.07225;
25.1312;6.38045;-12.0006;0.0559583;-0.0231088;-1.17159;21.6942;26.6216;-10.892;-0.150997;0.0645789;-0.938408;25.1083;6.65405;-13.1674;-0.165235;0.000220934;-1.17058;
26.6978;3.6928;-12.0299;-0.144095;0.0280021;-1.32288;23.2555;23.4387;-9.83232;-0.115593;0.0397202;-1.04977;25.9984;3.60494;-13.5406;-0.169997;0.000836229;-1.28165;
27.1003;0.551322;-12.3589;-0.150518;0.0275158;-1.42967;24.4997;20.4768;-9.90047;-0.125114;0.0397119;-1.14368;26.6195;0.503825;-14.061;-0.171158;0.00337015;-1.38084;
27.8459;-1.8911;-11.0614;-0.0890082;-0.0498943;-1.52985;26.5264;6.38844;-39.3964;-0.00134106;0.0838333;-1.34681;26.8821;-2.28876;-13.6054;-0.176157;-0.000291552;-1.47689;
27.9264;-6.65982;-15.1497;-0.308871;0.0419284;-1.5578;26.8738;3.38323;-39.6372;-0.00214218;0.0900083;-1.44712;26.8936;-5.41531;-13.7546;-0.180588;0.00032355;-1.5769;
27.3542;-7.83179;-9.65431;-0.117089;0.00146093;-1.72622;26.2552;0.904828;-13.9358;-0.243002;0.00573631;-1.53592;26.5477;-8.23406;-13.7927;-0.175242;-0.00110376;-1.67576;
26.9264;-11.2012;-11.2661;-0.107628;-0.0381201;-1.81124;26.3083;-2.04291;-14.117;-0.26216;0.0244946;-1.60818;25.9204;-11.1108;-13.4754;-0.174469;-0.00200849;-1.77483;
25.9196;-14.2553;-11.6366;-0.182433;-0.0419862;-1.906;25.9474;-5.01045;-14.0782;-0.263898;0.0141255;-1.71758;25.0528;-13.8587;-13.1253;-0.172738;-0.00383703;-1.87097;
24.6452;-17.1099;-11.589;-0.177267;-0.0481005;-2.01034;24.9337;-8.18832;-13.9657;-0.269797;-0.00672219;-1.81514;23.8429;-16.7132;-13.1255;-0.176492;-0.00452931;-1.97104;
23.0447;-19.3683;-8.10039;-0.326505;-0.0246012;-2.03722;23.7509;-11.2432;-14.7804;-0.250202;0.0372747;-1.93582;22.4383;-19.1324;-12.4271;-0.169089;-0.00509094;-2.06992;
21.2199;-21.9404;-8.12825;-0.337317;-0.0341048;-2.13533;22.3585;-13.9703;-15.0327;-0.252634;0.0359654;-2.04202;20.6576;-21.6861;-12.2382;-0.162346;-0.00459275;-2.17112;
